cluster_id,topic_name,description,keywords,n_items,examples,created_at,last_updated_at
1088,Size Quality Good,"Feedbacks about: ""size, good quality"", ""good size, quality"", ""nice size, purpose"".","size, quality, good, nice, purpose, okay",8651,"Easy to hang. Nice size. Not the prettiest shelf but serves the purpose. || To small for size 12... not good quality || Nice socks, they seem a little larger than the size posted- other than that good quality || These are just okay quality, but difficult to find this size so using them for now. Might be better for lighter weight f || Opens some can nicely, but not all. It depends on the size of the lip of the can--if too thick, it will not work. It is ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
553,Work Don,"Feedbacks about: ""work, don"", ""don, work"".","work, don",74,"I ordered two only one works and I really don’t know if it works because it shows my dog is in the same spot. I don’t kn || Some work great, some don’t at all. || bad quality, it stop work in few week. don't waste money || These work well for us and seem to be washing up well, but they don't seem like they are going to last until potty train || These work well for if you don’t have a lid for an item, but they have some room for improvement. They didn’t stay as sn",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
624,Page,"Feedbacks about: ""page"".",page,73,A few of pages were dirty/ had something on them.... other than that all was good! || Ok but not enough pages || You get what you pay for! It's good for the page you are on. || Pages very easy to tare! || The pages are very thin.,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
760,Mold,"Feedbacks about: ""mold"".",mold,73,"Did not fit or mold correctly || There is mold all over this!!!! || It was great to make but after a few days it started to grow mold so it was thrown away. || These are cool, but difficult to get out of the molds. || After 2 years it was starting to mold",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
531,Milk Latte Evenflo,"Feedbacks about: ""milk"", ""milk, evenflo manual"", ""pro, milk"".","milk, latte, evenflo, manual, pro, excellent",72,"We order dark and received milk. || Died after 1 year, nothing happens when you click on the milk frothier. || didnt work for me. did not get any milk with this, chose to get an evenflo manual instead which worked much better for m || Pros: collects leaking milk. Easy to clean and use. Makes your boobs look extra perky Cons: I leak a lot of milk so they || The intenso pod brews a dark espresso for the Keurig Rivo. I usually run the tall glass brew first, then run the short g",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
69,Wasn,"Feedbacks about: ""wasn"".",wasn,72,"Dress cool and comfortable but wasn’t a good fit. || Wasn’t as I thought it would be so I returned it || Wasn’t as sturdy as I expected it to be, but I do think that it will last a pretty long time. || Wasn't the same as my others the same as this one... || wasn't soft at all! Really hard",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
663,Pop Box Socket,"Feedbacks about: ""box, pop"", ""pop socket"", ""pop, box"".","pop, box, socket, popsocket",71,"Love the pops, but as usual the box from Amazon was damaged. Getting real tired of this constantly happening. The box ca || It wouldn't hold my popsocket. It didn't stick to the back like it should. || Pop box was damaged. || This is the first pop socket I've owned and i like it a lot || ... just does not last well. The elastic gets pretty baggy and loose, pretty fast. More comfortable to use than pop sock",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
512,Wax Omg Piece,"Feedbacks about: ""wax"", ""wax, omg"", ""product, wax"".","wax, omg, piece, well, quality, package",71,Its really hard the wax get stiff so quick and it’s very painful even it started bleeding in some part || was not pleased at all with this wax || It's pretty to look at... the wax melts a little slower than others that I have... but OMG! I accidentally dropped the b || Product was delivered on time but did not remove wax from plastic as promised after following directions. I would not re || The wax breaks into pieces.,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
557,Chain,"Feedbacks about: ""chain"".",chain,71,Chain was worthless! Kinked and turned wife’s neck green! Pendant was fine. || It broke already cross is nice but chain broke || It looks great. The chains are very long but we trimmed it up and it looks good. || Love it but part of chain broke || The chain was defective,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
77,Smaller Expected,"Feedbacks about: ""smaller expected"".","smaller, expected",71,Love it.. Smaller then expected but works well! || Smaller then expected but love it! || Smaller than expected but cute || Smaller than expected but worked for what I needed them for || It was smaller than expected but works fine.,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
126,Comfortable,"Feedbacks about: ""comfortable"".",comfortable,71,"Nice fit. Very comfortable. || Dressy, but comfortable. || Comfortable and works well || they're all so cute and comfortable! || Comfortable without being too big or too small.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
113,Case Phone,"Feedbacks about: ""case, phone"".","case, phone",70,"The case did make my phone heavy. It was good for about two months and charged fast. Now when I put my phone into the ca || Absolutely love this case! Super protective which is amazing cause i drop my phone at least 3x a day. Only things I don' || This case protects my phone well, but it could use a little clean up around the edges so that it would not be so difficu || This case looks nice unfortunately it does not hold the phone all that great when you have an accident and drop it. It b || I had this case less than 2 weeks before it began to crack. My phone never fell from a distance onto a hard surface. I c",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
790,Faucet Sink Description,"Feedbacks about: ""faucet"", ""faucet, sink"", ""faucet, description"".","faucet, sink, description, great",70,The faucet is well functioning but the it is overpriced by about $100. || Did not fit my faucet || Looks nice w/ faucet || Installed easily but only lights up if faucet is turned in maximum. || I like this faucet except it is too short for my sink and that means I have to lean over the sink to use it. It looks gr,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
520,Solar Light Panel,"Feedbacks about: ""solar light"", ""solar panel, light"", ""solar light, item"".","solar, light, panel, energy, detachable, stake",70,"Solar panel kept everything charged. Within 4 days only one light was working. I made sure everything was tight. Would n || Pretty but solar light does not light up every night || This solar light worked perfectly until last week ... it has not turned on since. || I'm disappointed that the solar light has not worked since the day I received this item. But it makes a beautiful candle || Super impressed! Way better than expected!! Very bright, and you gotta love the solar energy!!!",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
395,Fingerprint Scanner Screen,"Feedbacks about: ""fingerprint scanner"", ""fingerprint"", ""case, fingerprint sensor"".","fingerprint, scanner, screen, case, sensor, cover",69,"Lightweight and very durable. Gets fingerprints easily though... || It doesn't fit properly it covers up the fingerprint scanner || It covers the fingerprint scanner.. || Case is ok however, the fingerprint sensor is very narrow so you have to have your finger at the right angle for it to w || Easy to install for sure. Really can see your fingerprints on screen though.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
643,Smoke Asap Cigarette,"Feedbacks about: ""smoke"", ""asap"", ""item, cigarette smoke"".","smoke, asap, cigarette",69,there is no smoke at all!!! || Started to smoke as soon as I hooked it up || went up in smoke first use. || Started pumping out smoke after 2 days. || When we received this item it smelled like cigarette smoke!,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
450,Size,"Feedbacks about: ""product, size"".",size,69,"Product works even better than expected. Size runs a little but small, usual use Medium and had to orde Large. || Product was still very snug even after I ordered two sizes up. The pocket was also on the side of the shirt and looks ri || This product is mis leading. I ordered before and it was good this time the size is very little. And they want let you s || The product is very miss leading of the size they are nowhere near what it looks like in the picture. Definitely read th || The product does not specify the size of the steering cover. This product does not fit large trucks.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
578,Lace Quality Nice,"Feedbacks about: ""lace"", ""nice lace"", ""lace, well quality"".","lace, quality, nice, well, legging, good",69,They are nice laces but too thick. I need to send them back sorry. || The laces could have been better quality || Beautiful & comfortable with leggings. Lace holds up well after washing. || The lace is very good quality and I was surprised that the tutu was lined. Very nice extra touch. Very good craftsmanshi || Pink is way lighter than in the pic. Also has lace around the edges that I did that see in the picture. Side buttons are,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
737,Beautiful Gorgeous Beautifull,"Feedbacks about: ""beautiful"", ""gorgeous"", ""beautifull"".","beautiful, gorgeous, beautifull",68,"Exacly what i was looking for, beautifull || Absolutely gorgeous! Love them! || Gorgeous!!! Well made || Absolutely gorgeous! || Beautiful and well made.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
391,Picture,"Feedbacks about: ""product, picture"".",picture,68,"Products seems to be made properly. However it is much smaller than expected. Think of the picture and cut down by 1/3.  || Product is light gray, not black like shown in the picture || Absolutely none of the products were the same as the picture. Not one single item the same! A complete waste! || The product looks just like the picture. I wish I could have give 3 4/5 stars. Because I am not sure I like it. I does n || I like the product I see in the picture and I have bought in stores. However, the product I got is very much darker and ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
